Dataset,Type,,Name,Type,SN,SP,ACC,MCC,AUPR,AUC,Dataset,ACC_Rank,MCC_Rank,AUPR_Rank,AUC_Rank
SharmaAVP,Mean,717,ProtTrans_Prot_t5_xl_bfd,Mean,0.8288508557457213,0.8484107579462102,0.8386308068459658,0.6773912075629768,0.8923925232130092,0.8756254446111633,SharmaAVP,20.0,20.0,20.0,21.0
SharmaAVP,Mean,718,ProtTrans_Prot_t5_xl_uniref50,Mean,0.8533007334963325,0.8594132029339854,0.8563569682151589,0.7127272511131815,0.9072886936007326,0.8933052767498999,SharmaAVP,9.0,9.0,14.0,17.0
SharmaAVP,Mean,719,ProtTrans_Prot_xlnet,Mean,0.8117359413202934,0.8386308068459658,0.8251833740831296,0.6506020919710079,0.8766216329535316,0.8542347905619885,SharmaAVP,24.0,24.0,24.0,23.0
SharmaAVP,Weight,299,esm2_t48_15B_UR50D,Weight,0.8814180929095354,0.8875305623471883,0.8844743276283619,0.768963020497755,0.9601969331077692,0.95795547611504,SharmaAVP,2.0,2.0,1.0,2.0
SharmaAVP,Weight,300,esm2_t36_3B_UR50D,Weight,0.8850855745721271,0.8728606356968215,0.8789731051344744,0.7580028538190717,0.9572694547161787,0.9562891183099096,SharmaAVP,4.0,4.0,3.0,4.0
SharmaAVP,Weight,301,esm2_t33_650M_UR50D,Weight,0.8704156479217604,0.8863080684596577,0.878361858190709,0.7568192969750442,0.95277059359777,0.9524363197254918,SharmaAVP,5.5,5.0,6.0,6.0
SharmaAVP,Weight,302,esm2_t30_150M_UR50D,Weight,0.8753056234718827,0.8655256723716381,0.8704156479217604,0.7408667276950303,0.9464989732182528,0.9462820045312976,SharmaAVP,15.0,15.0,18.0,17.0
SharmaAVP,Weight,303,esm2_t12_35M_UR50D,Weight,0.8581907090464548,0.8422982885085575,0.8502444987775061,0.7005774752289181,0.9421533826673985,0.9398048792152128,SharmaAVP,22.0,22.0,20.0,20.0
SharmaAVP,Weight,304,esm2_t6_8M_UR50D,Weight,0.8594132029339854,0.8459657701711492,0.8526894865525673,0.7054427598122377,0.9312482355071392,0.9312055762459572,SharmaAVP,21.0,21.0,23.0,23.0
SharmaAVP,Weight,305,esm1v_t33_650M_UR90S_1,Weight,0.8691931540342298,0.8740831295843521,0.871638141809291,0.7432851703375007,0.947649564499014,0.9496849612328956,SharmaAVP,13.5,14.0,16.0,13.0
SharmaAVP,Weight,306,esm1v_t33_650M_UR90S_2,Weight,0.8801955990220048,0.8753056234718827,0.8777506112469438,0.7555102553759464,0.952508825941884,0.9521045426557708,SharmaAVP,7.0,7.0,8.0,8.0
SharmaAVP,Weight,307,esm1v_t33_650M_UR90S_3,Weight,0.8838630806845966,0.8728606356968215,0.878361858190709,0.7567695226793153,0.9516275567224712,0.9531895433432368,SharmaAVP,5.5,6.0,9.0,5.0
SharmaAVP,Weight,308,esm1v_t33_650M_UR90S_4,Weight,0.882640586797066,0.8801955990220048,0.8814180929095354,0.7628384659333874,0.9570563246547544,0.9570303859972142,SharmaAVP,3.0,3.0,4.0,3.0
SharmaAVP,Weight,309,esm1v_t33_650M_UR90S_5,Weight,0.8691931540342298,0.8704156479217604,0.8698044009779952,0.7396093546260716,0.9496691335635468,0.9492530532457362,SharmaAVP,16.0,16.0,14.0,14.0
SharmaAVP,Weight,310,esm1b_t33_650M_UR50S,Weight,0.8753056234718827,0.8679706601466992,0.871638141809291,0.743296279184408,0.9506494611382704,0.9524049354080858,SharmaAVP,13.5,13.0,12.0,7.0
SharmaAVP,Weight,311,esm1_t34_670M_UR50S,Weight,0.8801955990220048,0.871638141809291,0.8759168704156479,0.751861270763538,0.9516101392433888,0.9514918012207004,SharmaAVP,8.5,9.0,10.0,10.0
SharmaAVP,Weight,312,esm1_t34_670M_UR50D,Weight,0.8740831295843521,0.8765281173594132,0.8753056234718827,0.7506134905177884,0.9538509470748116,0.949250064263126,SharmaAVP,10.0,10.0,5.0,15.0
SharmaAVP,Weight,313,esm1_t34_670M_UR100,Weight,0.8875305623471883,0.8887530562347188,0.8881418092909535,0.7762841986571164,0.9590671559612371,0.9580899803324944,SharmaAVP,1.0,1.0,2.0,1.0
SharmaAVP,Weight,314,esm1_t12_85M_UR50S,Weight,0.8594132029339854,0.8728606356968215,0.8661369193154034,0.7323400574133976,0.9504694445138022,0.949729795972047,SharmaAVP,17.0,17.0,13.0,12.0
SharmaAVP,Weight,315,esm1_t6_43M_UR50S,Weight,0.8691931540342298,0.8753056234718827,0.8722493887530562,0.744512685982723,0.9526678544398788,0.951506746133751,SharmaAVP,12.0,12.0,7.0,9.0
SharmaAVP,Weight,316,Tape_bert-base,Weight,0.8643031784841075,0.8569682151589242,0.8606356968215159,0.7212907972348696,0.947018934950058,0.9438594341258124,SharmaAVP,19.0,19.0,17.0,18.0
SharmaAVP,Weight,317,ProtTrans_Prot_albert,Weight,0.8753056234718827,0.8508557457212714,0.863080684596577,0.7263785149251923,0.9427150879012264,0.9427430491209402,SharmaAVP,18.0,18.0,19.0,19.0
SharmaAVP,Weight,318,ProtTrans_Prot_bert_bfd,Weight,0.8496332518337408,0.8459657701711492,0.847799511002445,0.6956037001021876,0.9314408255922008,0.93354445513836,SharmaAVP,23.0,23.0,22.0,22.0
SharmaAVP,Weight,319,ProtTrans_Prot_bert,Weight,0.8643031784841075,0.8019559902200489,0.8331295843520783,0.6675578881464759,0.9186294677320596,0.924115709494802,SharmaAVP,24.0,24.0,24.0,24.0
SharmaAVP,Weight,320,ProtTrans_Prot_t5_xl_bfd,Weight,0.8728606356968215,0.8728606356968215,0.8728606356968215,0.7457212713936431,0.949545178247631,0.9490243960760636,SharmaAVP,11.0,11.0,15.0,16.0
SharmaAVP,Weight,321,ProtTrans_Prot_t5_xl_uniref50,Weight,0.8704156479217604,0.8814180929095354,0.8759168704156479,0.751879251127268,0.9514245350914338,0.9512511881205876,SharmaAVP,8.5,8.0,11.0,11.0
SharmaAVP,Weight,450,ProtTrans_Prot_xlnet,Weight,0.8422982885085575,0.8679706601466992,0.8551344743276283,0.7105031231291077,0.935427143388436,0.9347265977606544,SharmaAVP,20.0,20.0,21.0,21.0
Veltri,CLS,405,esm2_t48_15B_UR50D,CLS,0.9115168539325844,0.9452247191011236,0.928370786516854,0.8572287117253301,0.9748190916813164,0.9700864395278374,Veltri,1.0,1.0,1.0,1.0
Veltri,CLS,407,esm2_t36_3B_UR50D,CLS,0.922752808988764,0.9157303370786516,0.919241573033708,0.8385038217771529,0.9451897837180556,0.935762135462694,Veltri,4.0,4.0,9.0,9.0
Veltri,CLS,409,esm2_t33_650M_UR50D,CLS,0.9199438202247192,0.8960674157303371,0.908005617977528,0.8162439323928189,0.9354625198085864,0.9234027821613432,Veltri,12.0,12.0,15.0,15.0
Veltri,CLS,411,esm2_t30_150M_UR50D,CLS,0.8946629213483146,0.8904494382022472,0.8925561797752809,0.7851193288660304,0.933609786991248,0.9254828935740436,Veltri,18.0,18.0,16.0,13.0
Veltri,CLS,413,esm2_t12_35M_UR50D,CLS,0.8904494382022472,0.9030898876404494,0.8967696629213483,0.7936027296792763,0.9310630385992444,0.9161110497411944,Veltri,15.0,15.0,17.0,18.0
Veltri,CLS,415,esm2_t6_8M_UR50D,CLS,0.8764044943820225,0.8721910112359551,0.8742977528089888,0.7486021507792383,0.9125120704144256,0.8948522913773512,Veltri,21.0,21.0,21.0,21.0
Veltri,CLS,417,esm1v_t33_650M_UR90S_1,CLS,0.9171348314606742,0.9058988764044944,0.9115168539325844,0.8230856654238747,0.9405517778040468,0.929755554854185,Veltri,10.5,11.0,11.0,12.0
Veltri,CLS,419,esm1v_t33_650M_UR90S_2,CLS,0.898876404494382,0.9115168539325844,0.9051966292134832,0.8104580088937033,0.94112583350623,0.93217791314228,Veltri,13.5,13.0,10.0,10.0
Veltri,CLS,421,esm1v_t33_650M_UR90S_3,CLS,0.904494382022472,0.9058988764044944,0.9051966292134832,0.8103940577208305,0.9359747064459724,0.9225220142658755,Veltri,13.5,14.0,14.0,16.0
Veltri,CLS,423,esm1v_t33_650M_UR90S_4,CLS,0.9058988764044944,0.9297752808988764,0.9178370786516854,0.8359124608842121,0.94974000246031,0.9414669075874258,Veltri,5.5,6.0,6.0,6.0
Veltri,CLS,425,esm1v_t33_650M_UR90S_5,CLS,0.9129213483146068,0.9297752808988764,0.9213483146067416,0.8428163408314611,0.947860956439574,0.9386431242898624,Veltri,2.0,2.0,8.0,7.0
Veltri,CLS,427,esm1b_t33_650M_UR50S,CLS,0.9087078651685392,0.9311797752808988,0.9199438202247192,0.840099786863645,0.949306847422286,0.9377327673273578,Veltri,3.0,3.0,7.0,8.0
Veltri,CLS,429,esm1_t34_670M_UR50S,CLS,0.9030898876404494,0.9325842696629212,0.9178370786516854,0.8360378788610091,0.9543918207535226,0.9475967759752556,Veltri,5.5,5.0,3.0,4.0
Veltri,CLS,431,esm1_t34_670M_UR50D,CLS,0.8974719101123596,0.9297752808988764,0.913623595505618,0.8276791485372776,0.9508181487987272,0.94406186876657,Veltri,9.0,9.0,5.0,5.0
Veltri,CLS,433,esm1_t34_670M_UR100,CLS,0.9087078651685392,0.9241573033707864,0.9164325842696628,0.8329645826061709,0.9530479516241864,0.9479883379623786,Veltri,7.0,7.0,4.0,3.0
Veltri,CLS,435,esm1_t12_85M_UR50S,CLS,0.9199438202247192,0.9115168539325844,0.9157303370786516,0.8314901983045297,0.9393044774093348,0.923905796300972,Veltri,8.0,8.0,12.0,14.0
Veltri,CLS,437,esm1_t6_43M_UR50S,CLS,0.8932584269662921,0.898876404494382,0.8960674157303371,0.7921473323062552,0.929791097476173,0.9123492930185584,Veltri,16.0,16.0,18.0,20.0
Veltri,CLS,439,Tape_bert-base,CLS,0.8834269662921348,0.8792134831460674,0.8813202247191011,0.7626472192741584,0.923812585770493,0.9135723077894208,Veltri,20.0,20.0,20.0,19.0
Veltri,CLS,441,ProtTrans_Prot_albert,CLS,0.9185393258426966,0.904494382022472,0.9115168539325844,0.8231148958752724,0.9552863695155756,0.9500871891175358,Veltri,10.5,10.0,2.0,2.0
Veltri,CLS,443,ProtTrans_Prot_bert_bfd,CLS,0.8806179775280899,0.8932584269662921,0.886938202247191,0.7739382372624446,0.9362288185029556,0.9310988984976644,Veltri,19.0,19.0,13.0,11.0
Veltri,CLS,445,ProtTrans_Prot_bert,CLS,0.9115168539325844,0.8764044943820225,0.8939606741573034,0.7884075032546075,0.9287083564834512,0.9191528058325968,Veltri,17.0,17.0,19.0,17.0
Veltri,Mean,406,esm2_t48_15B_UR50D,Mean,0.9171348314606742,0.9339887640449438,0.925561797752809,0.8512445042397757,0.9742972303348312,0.97089915256912,Veltri,1.0,1.0,1.0,1.0
Veltri,Mean,408,esm2_t36_3B_UR50D,Mean,0.9101123595505618,0.9171348314606742,0.913623595505618,0.8272675896595361,0.9555958198806928,0.950832833606868,Veltri,6.5,6.0,5.0,5.0
Veltri,Mean,410,esm2_t33_650M_UR50D,Mean,0.9030898876404494,0.901685393258427,0.9023876404494382,0.8047760746517086,0.950439871046318,0.9455097604469132,Veltri,17.0,17.0,8.0,7.0
Veltri,Mean,412,esm2_t30_150M_UR50D,Mean,0.9073033707865168,0.9115168539325844,0.9094101123595506,0.8188274932538385,0.948405586927442,0.9429108540588308,Veltri,12.5,12.5,10.0,10.0
Veltri,Mean,414,esm2_t12_35M_UR50D,Mean,0.8890449438202247,0.901685393258427,0.8953651685393258,0.7907935164768717,0.936963487500654,0.929307773639692,Veltri,20.0,20.0,19.0,19.0
Veltri,Mean,416,esm2_t6_8M_UR50D,Mean,0.8848314606741573,0.8806179775280899,0.8827247191011236,0.7654562329731424,0.9195901376647734,0.9053347115263224,Veltri,24.0,24.0,24.0,24.0
Veltri,Mean,418,esm1v_t33_650M_UR90S_1,Mean,0.9171348314606742,0.9030898876404494,0.9101123595505618,0.8203056300190429,0.9389903501155984,0.9313987343769724,Veltri,11.0,11.0,17.0,17.0
Veltri,Mean,420,esm1v_t33_650M_UR90S_2,Mean,0.9073033707865168,0.9115168539325844,0.9094101123595506,0.8188274932538385,0.9400168973711316,0.9305189527837394,Veltri,12.5,12.5,15.0,18.0
Veltri,Mean,422,esm1v_t33_650M_UR90S_3,Mean,0.928370786516854,0.9185393258426966,0.9234550561797752,0.8469510454844268,0.9598983522523749,0.9550690017043304,Veltri,2.0,2.0,2.0,2.0
Veltri,Mean,424,esm1v_t33_650M_UR90S_4,Mean,0.9129213483146068,0.9157303370786516,0.9143258426966292,0.828654954616641,0.9460422717572078,0.9397566595126876,Veltri,5.0,5.0,12.0,11.0
Veltri,Mean,426,esm1v_t33_650M_UR90S_5,Mean,0.9171348314606742,0.9269662921348316,0.9220505617977528,0.8441419209554569,0.9516564515811288,0.9443676224592854,Veltri,3.0,3.0,7.0,8.0
Veltri,Mean,428,esm1b_t33_650M_UR50S,Mean,0.8820224719101124,0.9311797752808988,0.9066011235955056,0.8141865588606979,0.9502676406241808,0.943572662858225,Veltri,15.0,15.0,9.0,9.0
Veltri,Mean,430,esm1_t34_670M_UR50S,Mean,0.904494382022472,0.9199438202247192,0.9122191011235956,0.8245366104381489,0.946997275773888,0.9388956176619112,Veltri,9.0,9.0,11.0,12.0
Veltri,Mean,432,esm1_t34_670M_UR50D,Mean,0.9030898876404494,0.9213483146067416,0.9122191011235956,0.824575658161673,0.943467583515682,0.9341850381896226,Veltri,9.0,8.0,13.0,14.0
Veltri,Mean,434,esm1_t34_670M_UR100,Mean,0.9143258426966292,0.9129213483146068,0.913623595505618,0.8272480069281961,0.9418734981929932,0.9352601076253,Veltri,6.5,7.0,14.0,13.0
Veltri,Mean,436,esm1_t12_85M_UR50S,Mean,0.9058988764044944,0.8974719101123596,0.901685393258427,0.803399313226674,0.9347803675895192,0.9254513319025376,Veltri,18.0,18.0,20.0,22.0
Veltri,Mean,438,esm1_t6_43M_UR50S,Mean,0.9129213483146068,0.8946629213483146,0.9037921348314608,0.8077189155757444,0.9385877437234124,0.9321285980305516,Veltri,16.0,16.0,18.0,16.0
Veltri,Mean,440,Tape_bert-base,Mean,0.8792134831460674,0.8904494382022472,0.8848314606741573,0.7697115096455347,0.932770308450735,0.927245415667214,Veltri,23.0,23.0,22.0,21.0
Veltri,Mean,442,ProtTrans_Prot_albert,Mean,0.9101123595505618,0.9143258426966292,0.9122191011235956,0.8244455206518065,0.95651124699691,0.9477772692841812,Veltri,9.0,10.0,4.0,6.0
Veltri,Mean,444,ProtTrans_Prot_bert_bfd,Mean,0.9129213483146068,0.8806179775280899,0.8967696629213483,0.7939536823829573,0.9393542329492942,0.9328831192399948,Veltri,19.0,19.0,16.0,15.0
Veltri,Mean,446,ProtTrans_Prot_bert,Mean,0.8876404494382022,0.8904494382022472,0.8890449438202247,0.7780929573857951,0.9264058276644416,0.9166604200858476,Veltri,22.0,22.0,23.0,23.0
Veltri,Mean,447,ProtTrans_Prot_t5_xl_bfd,Mean,0.901685393258427,0.9157303370786516,0.9087078651685392,0.8174963641628132,0.9548401868662793,0.9509640118040652,Veltri,14.0,14.0,6.0,4.0
Veltri,Mean,448,ProtTrans_Prot_t5_xl_uniref50,Mean,0.9030898876404494,0.9311797752808988,0.9171348314606742,0.8345989946396422,0.9579245069080988,0.9532946439843456,Veltri,4.0,4.0,3.0,3.0
Veltri,Mean,449,ProtTrans_Prot_xlnet,Mean,0.8890449438202247,0.8974719101123596,0.8932584269662921,0.7865447821799606,0.9345330300276544,0.9273114979169296,Veltri,21.0,21.0,21.0,20.0
Veltri,Weight,0,esm2_t48_15B_UR50D,Weight,0.9115168539325844,0.9536516853932584,0.9325842696629212,0.8659375493176862,0.9861626465663128,0.9835445335184952,Veltri,4.0,4.0,1.0,1.0
Veltri,Weight,1,esm2_t36_3B_UR50D,Weight,0.9115168539325844,0.9550561797752808,0.9332865168539326,0.8673955728473434,0.9834637023392848,0.9798301193031184,Veltri,2.5,2.0,3.0,3.0
Veltri,Weight,2,esm2_t33_650M_UR50D,Weight,0.9087078651685392,0.9592696629213484,0.9339887640449438,0.8690891502126283,0.981915954860028,0.978579488069688,Veltri,1.0,1.0,4.0,4.0
Veltri,Weight,3,esm2_t30_150M_UR50D,Weight,0.9030898876404494,0.9424157303370788,0.922752808988764,0.8461601737680935,0.9780011928056688,0.9720324138366369,Veltri,11.0,11.0,13.0,16.0
Veltri,Weight,4,esm2_t12_35M_UR50D,Weight,0.9073033707865168,0.9410112359550562,0.9241573033707864,0.8487969539050809,0.9756647420086486,0.97093367314733,Veltri,8.5,9.0,19.0,19.0
Veltri,Weight,5,esm2_t6_8M_UR50D,Weight,0.8806179775280899,0.9536516853932584,0.9171348314606742,0.8365035683697278,0.9734578562960482,0.969834932458023,Veltri,19.5,19.0,20.0,20.0
Veltri,Weight,6,esm1v_t33_650M_UR90S_1,Weight,0.9241573033707864,0.9396067415730336,0.93188202247191,0.8638671472222514,0.9786011410489488,0.9746796490342128,Veltri,5.0,5.0,10.0,9.0
Veltri,Weight,7,esm1v_t33_650M_UR90S_2,Weight,0.9002808988764045,0.9424157303370788,0.9213483146067416,0.8434456649198242,0.9766012486189232,0.9720915919707108,Veltri,14.0,13.0,16.0,15.0
Veltri,Weight,8,esm1v_t33_650M_UR90S_3,Weight,0.9087078651685392,0.9339887640449438,0.9213483146067416,0.8429660521224979,0.9800951808515826,0.9767863906072466,Veltri,14.0,15.0,8.0,6.0
Veltri,Weight,9,esm1v_t33_650M_UR90S_4,Weight,0.9073033707865168,0.9353932584269664,0.9213483146067416,0.84302928751479,0.9792249952402536,0.9743028815806084,Veltri,14.0,14.0,9.0,10.0
Veltri,Weight,10,esm1v_t33_650M_UR90S_5,Weight,0.9199438202247192,0.9382022471910112,0.9290730337078652,0.8582891433335301,0.980945355830832,0.9773170212094432,Veltri,6.0,6.0,5.0,5.0
Veltri,Weight,11,esm1b_t33_650M_UR50S,Weight,0.9101123595505618,0.9452247191011236,0.9276685393258428,0.8558648297362852,0.9806923661754656,0.9758691295291,Veltri,7.0,7.0,6.0,7.0
Veltri,Weight,12,esm1_t34_670M_UR50S,Weight,0.9129213483146068,0.9536516853932584,0.9332865168539326,0.8672927344533691,0.9838746865882668,0.9803193252114634,Veltri,2.5,3.0,2.0,2.0
Veltri,Weight,13,esm1_t34_670M_UR50D,Weight,0.898876404494382,0.9424157303370788,0.9206460674157304,0.8420906776913432,0.9777708734703529,0.9712552076757984,Veltri,16.5,16.0,15.0,18.0
Veltri,Weight,14,esm1_t34_670M_UR100,Weight,0.9058988764044944,0.9382022471910112,0.9220505617977528,0.8445418816144378,0.9781937235640138,0.9740997033202878,Veltri,12.0,12.0,11.0,12.0
Veltri,Weight,15,esm1_t12_85M_UR50S,Weight,0.9030898876404494,0.9382022471910112,0.9206460674157304,0.8418112200526023,0.978109593182364,0.9741805801035224,Veltri,16.5,17.0,12.0,11.0
Veltri,Weight,16,esm1_t6_43M_UR50S,Weight,0.9185393258426966,0.928370786516854,0.9234550561797752,0.8469510454844268,0.9779036855370096,0.9736775659638932,Veltri,10.0,10.0,14.0,13.0
Veltri,Weight,17,Tape_bert-base,Weight,0.9157303370786516,0.9002808988764045,0.908005617977528,0.8161086382701269,0.9687258787247496,0.969124794849135,Veltri,22.0,22.0,22.0,21.0
Veltri,Weight,18,ProtTrans_Prot_albert,Weight,0.9073033707865168,0.9325842696629212,0.9199438202247192,0.8401561652820895,0.975689441759281,0.972097509784118,Veltri,18.0,18.0,18.0,14.0
Veltri,Weight,19,ProtTrans_Prot_bert_bfd,Weight,0.9129213483146068,0.9157303370786516,0.9143258426966292,0.828654954616641,0.9729204740772056,0.9681838625173588,Veltri,21.0,21.0,21.0,22.0
Veltri,Weight,20,ProtTrans_Prot_bert,Weight,0.9058988764044944,0.8834269662921348,0.8946629213483146,0.7895252177547967,0.9647881048825095,0.9604216639313218,Veltri,24.0,24.0,24.0,23.0
Veltri,Weight,21,ProtTrans_Prot_t5_xl_bfd,Weight,0.8960674157303371,0.9382022471910112,0.9171348314606742,0.8350112082706259,0.9764050494151172,0.971407098219922,Veltri,19.5,20.0,17.0,17.0
Veltri,Weight,22,ProtTrans_Prot_t5_xl_uniref50,Weight,0.8946629213483146,0.9536516853932584,0.9241573033707864,0.8497943990204433,0.9804005980711246,0.9749577862643606,Veltri,8.5,8.0,7.0,8.0
Veltri,Weight,437,ProtTrans_Prot_xlnet,Weight,0.8932584269662921,0.9185393258426966,0.9058988764044944,0.8120572968780062,0.9666523597374166,0.9580703194041156,Veltri,23.0,23.0,23.0,24.0
Yan,CLS,495,esm2_t48_15B_UR50D,CLS,0.7659574468085106,0.723404255319149,0.7446808510638298,0.4898053664999539,0.8557384232999843,0.8379357175192395,Yan,4.0,4.0,2.0,4.0
Yan,CLS,497,esm2_t36_3B_UR50D,CLS,0.6808510638297872,0.7553191489361702,0.7180851063829787,0.4373846561441024,0.8278013520755125,0.7996265278406519,Yan,6.5,6.0,6.0,9.0
Yan,CLS,499,esm2_t33_650M_UR50D,CLS,0.6595744680851063,0.7127659574468085,0.6861702127659575,0.372868283725346,0.781756896463138,0.7492077863286554,Yan,13.0,13.5,17.0,17.0
Yan,CLS,501,esm2_t30_150M_UR50D,CLS,0.7659574468085106,0.7553191489361702,0.7606382978723404,0.5213060955662004,0.8646924283554942,0.8536668175645088,Yan,3.0,3.0,1.0,1.0
Yan,CLS,503,esm2_t12_35M_UR50D,CLS,0.7978723404255319,0.7446808510638298,0.7712765957446809,0.5433223562855042,0.8501819449785173,0.8492530556813037,Yan,2.0,2.0,4.0,2.0
Yan,CLS,505,esm2_t6_8M_UR50D,CLS,0.7872340425531915,0.7659574468085106,0.776595744680851,0.5533167449931866,0.8507556265137435,0.845971027614305,Yan,1.0,1.0,3.0,3.0
Yan,CLS,507,esm1v_t33_650M_UR90S_1,CLS,0.6276595744680851,0.6702127659574468,0.648936170212766,0.2981423969999719,0.8071697215404232,0.7662969669533726,Yan,19.0,19.0,10.0,16.0
Yan,CLS,509,esm1v_t33_650M_UR90S_2,CLS,0.7127659574468085,0.6595744680851063,0.6861702127659575,0.372868283725346,0.8187013818716258,0.7891014033499321,Yan,13.0,13.5,9.0,12.0
Yan,CLS,511,esm1v_t33_650M_UR90S_3,CLS,0.723404255319149,0.6382978723404256,0.6808510638297872,0.3630192084951347,0.789783777563698,0.7838954277953825,Yan,15.0,15.0,15.0,14.0
Yan,CLS,513,esm1v_t33_650M_UR90S_4,CLS,0.7659574468085106,0.6382978723404256,0.7021276595744681,0.4075902041331369,0.791886070520194,0.802286102308737,Yan,8.5,8.0,14.0,8.0
Yan,CLS,515,esm1v_t33_650M_UR90S_5,CLS,0.7340425531914894,0.6170212765957447,0.675531914893617,0.3534925327925659,0.822681815010867,0.7894975101856043,Yan,16.0,16.0,7.0,11.0
Yan,CLS,517,esm1b_t33_650M_UR50S,CLS,0.7553191489361702,0.6276595744680851,0.6914893617021277,0.3861380881261297,0.8012585241317454,0.798098687188773,Yan,11.0,11.0,11.0,10.0
Yan,CLS,519,esm1_t34_670M_UR50S,CLS,0.723404255319149,0.7127659574468085,0.7180851063829787,0.4361948962900861,0.7878164345535432,0.778349932095971,Yan,6.5,7.0,16.0,15.0
Yan,CLS,521,esm1_t34_670M_UR50D,CLS,0.6914893617021277,0.7127659574468085,0.7021276595744681,0.4043468521104056,0.834475757428986,0.8149049343594387,Yan,8.5,9.0,5.0,5.0
Yan,CLS,523,esm1_t34_670M_UR100,CLS,0.5957446808510638,0.6808510638297872,0.6382978723404256,0.2776029241433383,0.8222067518776854,0.7880262562245359,Yan,20.5,20.0,8.0,13.0
Yan,CLS,525,esm1_t12_85M_UR50S,CLS,0.7340425531914894,0.6595744680851063,0.6968085106382979,0.3947129823739461,0.7968107268648233,0.8039837030330466,Yan,10.0,10.0,13.0,6.0
Yan,CLS,527,esm1_t6_43M_UR50S,CLS,0.6914893617021277,0.776595744680851,0.7340425531914894,0.4697895639348803,0.8011892743358712,0.8030783159800814,Yan,5.0,5.0,12.0,7.0
Yan,CLS,529,Tape_bert-base,CLS,0.6276595744680851,0.6808510638297872,0.6542553191489362,0.3089480065152866,0.7360816511619289,0.7380036215482119,Yan,18.0,18.0,20.0,19.0
Yan,CLS,531,ProtTrans_Prot_albert,CLS,0.6702127659574468,0.6702127659574468,0.6702127659574468,0.3404255319148936,0.7517671434389732,0.7317790855590764,Yan,17.0,17.0,19.0,20.0
Yan,CLS,533,ProtTrans_Prot_bert_bfd,CLS,0.6063829787234043,0.6702127659574468,0.6382978723404256,0.2771609312622936,0.7710187679606926,0.7220461747397013,Yan,20.5,21.0,18.0,21.0
Yan,CLS,535,ProtTrans_Prot_bert,CLS,0.6382978723404256,0.7340425531914894,0.6861702127659575,0.3740588799750357,0.7128358427566094,0.747170665459484,Yan,13.0,12.0,21.0,18.0
Yan,Mean,496,esm2_t48_15B_UR50D,Mean,0.7659574468085106,0.723404255319149,0.7446808510638298,0.4898053664999539,0.86901055009335,0.8421797193300136,Yan,3.0,3.0,1.0,1.0
Yan,Mean,498,esm2_t36_3B_UR50D,Mean,0.7553191489361702,0.7340425531914894,0.7446808510638298,0.4894725051862805,0.8483841274935492,0.8385015844273427,Yan,3.0,4.0,3.0,2.0
Yan,Mean,500,esm2_t33_650M_UR50D,Mean,0.6914893617021277,0.6808510638297872,0.6861702127659575,0.3723614968330003,0.7960958137493528,0.7681077410593028,Yan,14.0,15.0,15.0,18.0
Yan,Mean,502,esm2_t30_150M_UR50D,Mean,0.7872340425531915,0.7446808510638298,0.7659574468085106,0.5323971374999499,0.8257932908750774,0.8207333635129017,Yan,1.0,1.0,6.0,7.0
Yan,Mean,504,esm2_t12_35M_UR50D,Mean,0.7021276595744681,0.7872340425531915,0.7446808510638298,0.4911436350228294,0.8489484424858772,0.8279764599366229,Yan,3.0,2.0,2.0,5.0
Yan,Mean,506,esm2_t6_8M_UR50D,Mean,0.6702127659574468,0.7446808510638298,0.7074468085106383,0.4160488192590242,0.8259908221768112,0.830466274332277,Yan,9.5,9.0,5.0,3.0
Yan,Mean,508,esm1v_t33_650M_UR90S_1,Mean,0.7127659574468085,0.6914893617021277,0.7021276595744681,0.4043468521104056,0.8034172413060525,0.8019465821638752,Yan,11.0,11.0,14.0,12.0
Yan,Mean,510,esm1v_t33_650M_UR90S_2,Mean,0.7021276595744681,0.6914893617021277,0.6968085106382979,0.3936392966520289,0.823871430145869,0.805115436849253,Yan,12.0,12.0,7.0,10.0
Yan,Mean,512,esm1v_t33_650M_UR90S_3,Mean,0.6276595744680851,0.6702127659574468,0.648936170212766,0.2981423969999719,0.7755620859737095,0.7580353100950655,Yan,19.5,19.5,20.0,20.0
Yan,Mean,514,esm1v_t33_650M_UR90S_4,Mean,0.6808510638297872,0.6063829787234043,0.6436170212765957,0.2880337979485552,0.8071094130888684,0.7907424173834313,Yan,21.5,21.0,13.0,13.0
Yan,Mean,516,esm1v_t33_650M_UR90S_5,Mean,0.6276595744680851,0.6702127659574468,0.648936170212766,0.2981423969999719,0.7931325553804612,0.7634110457220461,Yan,19.5,19.5,16.0,19.0
Yan,Mean,518,esm1b_t33_650M_UR50S,Mean,0.6595744680851063,0.7127659574468085,0.6861702127659575,0.372868283725346,0.7594313713294989,0.769748755092802,Yan,14.0,13.5,21.0,17.0
Yan,Mean,520,esm1_t34_670M_UR50S,Mean,0.7340425531914894,0.7127659574468085,0.723404255319149,0.446909678648343,0.8196497832732226,0.8077750113173382,Yan,6.0,6.0,10.0,9.0
Yan,Mean,522,esm1_t34_670M_UR50D,Mean,0.7446808510638298,0.6808510638297872,0.7127659574468085,0.4264014327112209,0.8362901119077946,0.8223177908555909,Yan,8.0,8.0,4.0,6.0
